employee_id,full_name,department,salary,performance_score,hire_year
3499,Employee_3499,HR,71905.0,Meets Expectations,2018
3500,Employee_3500,Finance,100838.0,Needs Improvement,2018
3501,Employee_3501,Marketing,113279.0,Exceeds Expectations,2019
3502,Employee_3502,Finance,144489.0,Needs Improvement,2020
3503,Employee_3503,Marketing,81806.0,Outstanding,2024
3504,Employee_3504,Sales,100000.0,Outstanding,2024
3505,Employee_3505,Marketing,77168.0,Outstanding,2019
3506,Employee_3506,Finance,125119.0,Meets Expectations,2020
3507,Employee_3507,Sales,93714.0,Meets Expectations,2025
3508,Employee_3508,Marketing,109093.0,Exceeds Expectations,2021
3509,Employee_3509,Engineering,110419.0,Meets Expectations,2025
3510,Employee_3510,Sales,104145.0,Exceeds Expectations,2025
3511,Employee_3511,Product,132425.0,Exceeds Expectations,2018
3512,Employee_3512,Marketing,,Outstanding,2025
3513,Employee_3513,Engineering,57461.0,Outstanding,2024
3514,Employee_3514,Sales,69291.0,Outstanding,2023
3515,Employee_3515,Operations,101804.0,Exceeds Expectations,2020
3516,Employee_3516,Sales,131971.0,Meets Expectations,2021
3517,Employee_3517,Product,119946.0,Meets Expectations,2018
3518,Employee_3518,Engineering,139080.0,Outstanding,2025
3519,Employee_3519,Sales,,Needs Improvement,2023
3520,Employee_3520,Finance,132794.0,Exceeds Expectations,2020
3521,Employee_3521,Sales,,Outstanding,2019
3522,Employee_3522,Marketing,103758.0,Exceeds Expectations,2019
3523,Employee_3523,Operations,131272.0,Exceeds Expectations,2019
3524,Employee_3524,HR,,Outstanding,2024
3525,Employee_3525,Operations,105408.0,Outstanding,2021
3526,Employee_3526,Finance,98950.0,Outstanding,2019
3527,Employee_3527,Product,111849.0,Needs Improvement,2024
3528,Employee_3528,Engineering,83044.0,Needs Improvement,2022
3529,Employee_3529,Product,70997.0,Meets Expectations,2024
3530,Employee_3530,Finance,134751.0,Exceeds Expectations,2018
3531,Employee_3531,Product,,Outstanding,2024
3532,Employee_3532,Marketing,110533.0,Outstanding,2021
3533,Employee_3533,Sales,137566.0,Meets Expectations,2023
3534,Employee_3534,HR,,Outstanding,2025
3535,Employee_3535,Engineering,112941.0,Exceeds Expectations,2024
3536,Employee_3536,Operations,113005.0,Meets Expectations,2019
3537,Employee_3537,HR,141250.0,Outstanding,2018
3538,Employee_3538,HR,113712.0,Needs Improvement,2020
3539,Employee_3539,Operations,98541.0,Outstanding,2019
3540,Employee_3540,HR,78387.0,Meets Expectations,2018
3541,Employee_3541,Operations,103908.0,Exceeds Expectations,2022
3542,Employee_3542,Sales,140457.0,Exceeds Expectations,2025
3543,Employee_3543,Engineering,68057.0,Meets Expectations,2020
3544,Employee_3544,Sales,119028.0,Needs Improvement,2022
3545,Employee_3545,Finance,110731.0,Meets Expectations,2023
3546,Employee_3546,Engineering,79858.0,Meets Expectations,2018
3547,Employee_3547,HR,103689.0,Exceeds Expectations,2022
3548,Employee_3548,Operations,99638.0,Needs Improvement,2025
3549,Employee_3549,Engineering,101486.0,Exceeds Expectations,2025
3550,Employee_3550,HR,75567.0,Meets Expectations,2023
3551,Employee_3551,Marketing,84739.0,Outstanding,2025
3552,Employee_3552,HR,112804.0,Needs Improvement,2018
3553,Employee_3553,Product,58754.0,Needs Improvement,2018
3554,Employee_3554,Marketing,82044.0,,2025
3555,Employee_3555,Engineering,122260.0,Needs Improvement,2022
3556,Employee_3556,Engineering,121912.0,Meets Expectations,2018
3557,Employee_3557,Sales,,Exceeds Expectations,2019
3558,Employee_3558,HR,63894.0,Meets Expectations,2025
3559,Employee_3559,HR,73037.0,Needs Improvement,2018
3560,Employee_3560,Marketing,138986.0,Meets Expectations,2021
3561,Employee_3561,Product,136942.0,Meets Expectations,2023
3562,Employee_3562,Operations,106612.0,Meets Expectations,2025
3563,Employee_3563,Sales,84725.0,Exceeds Expectations,2018
3564,Employee_3564,Marketing,60926.0,Outstanding,2021
3565,Employee_3565,Engineering,64496.0,Outstanding,2018
3566,Employee_3566,Engineering,111447.0,Meets Expectations,2018
3567,Employee_3567,Operations,84806.0,Meets Expectations,2022
3568,Employee_3568,Finance,143199.0,Meets Expectations,2019
3569,Employee_3569,Product,96321.0,Exceeds Expectations,2025
3570,Employee_3570,Finance,120095.0,Needs Improvement,2023
3571,Employee_3571,Sales,77656.0,Exceeds Expectations,2025
3572,Employee_3572,Product,110147.0,Needs Improvement,2019
3573,Employee_3573,Marketing,,Meets Expectations,2020
3574,Employee_3574,Marketing,137368.0,Meets Expectations,2022
3575,Employee_3575,HR,93787.0,Meets Expectations,2022
3576,Employee_3576,Finance,117946.0,Meets Expectations,2019
3577,Employee_3577,HR,76727.0,Exceeds Expectations,2024
3578,Employee_3578,Operations,123056.0,Meets Expectations,2022
3579,Employee_3579,Finance,58081.0,Needs Improvement,2025
3580,Employee_3580,HR,89196.0,Exceeds Expectations,2019
3581,Employee_3581,Finance,91735.0,Meets Expectations,2022
3582,Employee_3582,Product,135102.0,Exceeds Expectations,2018
3583,Employee_3583,Engineering,134578.0,Meets Expectations,2019
3584,Employee_3584,Engineering,80498.0,Needs Improvement,2019
3585,Employee_3585,Engineering,131865.0,Outstanding,2025
3586,Employee_3586,Product,86656.0,Meets Expectations,2021
3587,Employee_3587,Marketing,122695.0,Meets Expectations,2022
3588,Employee_3588,Marketing,92900.0,Exceeds Expectations,2022
3589,Employee_3589,Marketing,139899.0,Outstanding,2019
3590,Employee_3590,Sales,102701.0,Exceeds Expectations,2018
3591,Employee_3591,Sales,74033.0,Needs Improvement,2018
3592,Employee_3592,Engineering,65805.0,Exceeds Expectations,2023
3593,Employee_3593,Finance,90851.0,Needs Improvement,2018
3594,Employee_3594,Product,81832.0,Meets Expectations,2022
3595,Employee_3595,Sales,118437.0,Outstanding,2024
3596,Employee_3596,Operations,68944.0,Outstanding,2021
3597,Employee_3597,Finance,74873.0,Exceeds Expectations,2019
3598,Employee_3598,Engineering,95372.0,Outstanding,2020
3599,Employee_3599,HR,144464.0,Needs Improvement,2021
3600,Employee_3600,HR,70379.0,Meets Expectations,2025
3601,Employee_3601,Operations,91751.0,Outstanding,2025
3602,Employee_3602,Finance,144822.0,Needs Improvement,2024
3603,Employee_3603,HR,60110.0,,2020
3604,Employee_3604,Marketing,109341.0,Outstanding,2021
3605,Employee_3605,Finance,67087.0,Outstanding,2018
3606,Employee_3606,Marketing,78762.0,Meets Expectations,2022
3607,Employee_3607,Engineering,137617.0,Meets Expectations,2024
3608,Employee_3608,Operations,64596.0,Outstanding,2020
3609,Employee_3609,HR,73313.0,,2024
3610,Employee_3610,Operations,121549.0,Exceeds Expectations,2021
3611,Employee_3611,Marketing,78705.0,Exceeds Expectations,2022
3612,Employee_3612,HR,122364.0,Needs Improvement,2024
3613,Employee_3613,Engineering,128445.0,Meets Expectations,2020
3614,Employee_3614,Marketing,133645.0,Meets Expectations,2019
3615,Employee_3615,Engineering,57023.0,Meets Expectations,2021
3616,Employee_3616,Engineering,114796.0,Exceeds Expectations,2019
3617,Employee_3617,Engineering,135073.0,Outstanding,2018
3618,Employee_3618,Finance,119429.0,Needs Improvement,2019
3619,Employee_3619,Finance,116627.0,Meets Expectations,2019
3620,Employee_3620,Sales,88848.0,Outstanding,2023
3621,Employee_3621,Sales,92804.0,Outstanding,2021
3622,Employee_3622,Finance,70379.0,,2018
3623,Employee_3623,Operations,,Exceeds Expectations,2019
3624,Employee_3624,Product,82766.0,Needs Improvement,2025
3625,Employee_3625,Sales,123099.0,Meets Expectations,2022
3626,Employee_3626,Operations,91060.0,Outstanding,2020
3627,Employee_3627,Marketing,124122.0,Meets Expectations,2019
3628,Employee_3628,Product,71087.0,Needs Improvement,2018
3629,Employee_3629,Product,,,2019
3630,Employee_3630,Product,78225.0,Meets Expectations,2020
3631,Employee_3631,Finance,61643.0,Exceeds Expectations,2018
3632,Employee_3632,Finance,91727.0,Outstanding,2021
3633,Employee_3633,Finance,66005.0,Outstanding,2018
3634,Employee_3634,Sales,120697.0,Exceeds Expectations,2021
3635,Employee_3635,Operations,71029.0,Needs Improvement,2018
3636,Employee_3636,Marketing,69226.0,Outstanding,2025
3637,Employee_3637,Operations,118646.0,Exceeds Expectations,2024
3638,Employee_3638,Sales,115603.0,Needs Improvement,2020
3639,Employee_3639,Sales,83731.0,Meets Expectations,2020
3640,Employee_3640,Engineering,123926.0,Meets Expectations,2018
3641,Employee_3641,Engineering,60997.0,Meets Expectations,2024
3642,Employee_3642,Finance,110506.0,Outstanding,2019
3643,Employee_3643,Engineering,133229.0,Meets Expectations,2020
3644,Employee_3644,Sales,,Exceeds Expectations,2025
3645,Employee_3645,Sales,97092.0,Meets Expectations,2021
3646,Employee_3646,Product,117539.0,Exceeds Expectations,2021
3647,Employee_3647,Marketing,121077.0,Outstanding,2022
3648,Employee_3648,Sales,76817.0,Meets Expectations,2023
3649,Employee_3649,Engineering,92861.0,Outstanding,2024
3650,Employee_3650,Marketing,68428.0,Meets Expectations,2023
3651,Employee_3651,Engineering,98934.0,Exceeds Expectations,2023
3652,Employee_3652,HR,65258.0,Exceeds Expectations,2021
3653,Employee_3653,Marketing,112775.0,Outstanding,2025
3654,Employee_3654,Product,136580.0,Exceeds Expectations,2025
3655,Employee_3655,Product,60469.0,Exceeds Expectations,2022
3656,Employee_3656,Finance,83854.0,,2023
3657,Employee_3657,Sales,61256.0,Needs Improvement,2023
3658,Employee_3658,Engineering,131256.0,,2018
3659,Employee_3659,Marketing,88937.0,Exceeds Expectations,2018
3660,Employee_3660,Sales,56651.0,Exceeds Expectations,2018
3661,Employee_3661,Operations,,Needs Improvement,2019
3662,Employee_3662,Product,139730.0,Meets Expectations,2023
3663,Employee_3663,Sales,,Meets Expectations,2025
3664,Employee_3664,Sales,82386.0,Meets Expectations,2025
3665,Employee_3665,Marketing,130054.0,Outstanding,2019
3666,Employee_3666,Finance,71184.0,,2025
3667,Employee_3667,Operations,88787.0,Outstanding,2022
3668,Employee_3668,Sales,76621.0,Meets Expectations,2024
3669,Employee_3669,Product,130564.0,Outstanding,2021
3670,Employee_3670,Sales,132984.0,Meets Expectations,2023
3671,Employee_3671,Operations,114792.0,Needs Improvement,2025
3672,Employee_3672,Engineering,100253.0,Meets Expectations,2021
3673,Employee_3673,HR,89051.0,Needs Improvement,2025
3674,Employee_3674,Sales,104811.0,Meets Expectations,2024
3675,Employee_3675,Product,85447.0,Outstanding,2018
3676,Employee_3676,Product,138930.0,Exceeds Expectations,2023
3677,Employee_3677,Engineering,85254.0,Exceeds Expectations,2020
3678,Employee_3678,Operations,139045.0,Needs Improvement,2019
3679,Employee_3679,Engineering,112418.0,Meets Expectations,2019
3680,Employee_3680,Operations,69472.0,Needs Improvement,2023
3681,Employee_3681,HR,58471.0,Exceeds Expectations,2024
3682,Employee_3682,Finance,63329.0,Outstanding,2018
3683,Employee_3683,Finance,,Outstanding,2019
3684,Employee_3684,Marketing,101850.0,Needs Improvement,2018
3685,Employee_3685,Sales,109220.0,Meets Expectations,2022
3686,Employee_3686,Marketing,61397.0,Needs Improvement,2021
3687,Employee_3687,Operations,90525.0,Meets Expectations,2024
3688,Employee_3688,Engineering,108072.0,Meets Expectations,2020
3689,Employee_3689,Sales,138820.0,Meets Expectations,2021
3690,Employee_3690,Marketing,139530.0,Exceeds Expectations,2021
3691,Employee_3691,Marketing,78284.0,Exceeds Expectations,2022
3692,Employee_3692,Finance,116330.0,Outstanding,2019
3693,Employee_3693,Marketing,138369.0,Exceeds Expectations,2020
3694,Employee_3694,HR,80122.0,Outstanding,2019
3695,Employee_3695,Product,125553.0,Outstanding,2023
3696,Employee_3696,Operations,136906.0,Exceeds Expectations,2021
3697,Employee_3697,Finance,117812.0,Exceeds Expectations,2023
3698,Employee_3698,Engineering,62999.0,Outstanding,2018
3699,Employee_3699,Marketing,77436.0,Outstanding,2021
3700,Employee_3700,HR,97963.0,Outstanding,2019
3701,Employee_3701,Marketing,57096.0,Needs Improvement,2021
3702,Employee_3702,Marketing,80279.0,Meets Expectations,2018
3703,Employee_3703,Product,81201.0,Needs Improvement,2022
3704,Employee_3704,Sales,,Exceeds Expectations,2023
3705,Employee_3705,Engineering,84309.0,Outstanding,2025
3706,Employee_3706,HR,70078.0,Meets Expectations,2023
3707,Employee_3707,Operations,111614.0,Needs Improvement,2019
3708,Employee_3708,Sales,60105.0,Meets Expectations,2021
3709,Employee_3709,Finance,57839.0,Outstanding,2019
3710,Employee_3710,Sales,123920.0,Outstanding,2022
3711,Employee_3711,Operations,98619.0,Meets Expectations,2021
3712,Employee_3712,Sales,97821.0,Meets Expectations,2025
3713,Employee_3713,HR,68493.0,Outstanding,2021
3714,Employee_3714,Product,72069.0,Needs Improvement,2025
3715,Employee_3715,Sales,62531.0,Outstanding,2019
3716,Employee_3716,Operations,92051.0,Meets Expectations,2019
3717,Employee_3717,Product,62736.0,Exceeds Expectations,2018
3718,Employee_3718,Engineering,62710.0,Meets Expectations,2024
3719,Employee_3719,Sales,122155.0,Exceeds Expectations,2024
3720,Employee_3720,Product,68975.0,Exceeds Expectations,2022
3721,Employee_3721,Finance,117424.0,Needs Improvement,2024
3722,Employee_3722,Marketing,100603.0,Exceeds Expectations,2018
3723,Employee_3723,Product,78252.0,Needs Improvement,2023
3724,Employee_3724,Finance,135797.0,Outstanding,2025
3725,Employee_3725,Marketing,56431.0,Exceeds Expectations,2021
3726,Employee_3726,Finance,129603.0,Outstanding,2019
3727,Employee_3727,Operations,92481.0,Outstanding,2021
3728,Employee_3728,Engineering,64557.0,Outstanding,2021
3729,Employee_3729,Engineering,129971.0,Outstanding,2020
3730,Employee_3730,Operations,55162.0,Needs Improvement,2023
3731,Employee_3731,Product,89742.0,Meets Expectations,2020
3732,Employee_3732,Product,74675.0,Outstanding,2024
3733,Employee_3733,Product,128997.0,Meets Expectations,2021
3734,Employee_3734,HR,72015.0,Needs Improvement,2025
3735,Employee_3735,HR,105057.0,Exceeds Expectations,2019
3736,Employee_3736,Finance,87591.0,Needs Improvement,2025
3737,Employee_3737,Sales,64833.0,Needs Improvement,2021
3738,Employee_3738,Sales,62896.0,Needs Improvement,2023
3739,Employee_3739,Engineering,87972.0,Exceeds Expectations,2025
3740,Employee_3740,Operations,104733.0,Needs Improvement,2020
3741,Employee_3741,Sales,96800.0,Exceeds Expectations,2019
3742,Employee_3742,Sales,60347.0,Exceeds Expectations,2021
3743,Employee_3743,Marketing,114063.0,Needs Improvement,2022
3744,Employee_3744,Sales,57643.0,Needs Improvement,2023
3745,Employee_3745,Operations,95785.0,Meets Expectations,2023
3746,Employee_3746,Marketing,73681.0,Meets Expectations,2022
3747,Employee_3747,HR,105026.0,Needs Improvement,2025
3748,Employee_3748,Marketing,70892.0,Needs Improvement,2021
3749,Employee_3749,Product,102299.0,Outstanding,2023
3750,Employee_3750,Product,72073.0,Exceeds Expectations,2019
3751,Employee_3751,Engineering,85682.0,,2021
3752,Employee_3752,Finance,69289.0,Meets Expectations,2021
3753,Employee_3753,Engineering,62927.0,Needs Improvement,2020
3754,Employee_3754,Product,103330.0,Meets Expectations,2023
3755,Employee_3755,Operations,121707.0,Needs Improvement,2023
3756,Employee_3756,Product,132454.0,Outstanding,2022
3757,Employee_3757,Engineering,120428.0,Exceeds Expectations,2020
3758,Employee_3758,Operations,105601.0,Outstanding,2025
3759,Employee_3759,Sales,132465.0,Needs Improvement,2024
3760,Employee_3760,Marketing,57539.0,Needs Improvement,2025
3761,Employee_3761,HR,77669.0,Exceeds Expectations,2025
3762,Employee_3762,Product,125968.0,Meets Expectations,2020
3763,Employee_3763,Sales,75644.0,Outstanding,2023
3764,Employee_3764,Marketing,73745.0,Outstanding,2021
3765,Employee_3765,Marketing,83228.0,Meets Expectations,2020
3766,Employee_3766,Marketing,89521.0,Exceeds Expectations,2022
3767,Employee_3767,Finance,81928.0,Needs Improvement,2020
3768,Employee_3768,Marketing,73322.0,Exceeds Expectations,2022
3769,Employee_3769,Operations,112714.0,Outstanding,2025
3770,Employee_3770,Operations,142896.0,Needs Improvement,2024
3771,Employee_3771,Marketing,117292.0,Outstanding,2020
3772,Employee_3772,Engineering,84055.0,Outstanding,2022
3773,Employee_3773,Finance,97891.0,Outstanding,2020
3774,Employee_3774,Marketing,136912.0,Exceeds Expectations,2024
3775,Employee_3775,Engineering,61588.0,Outstanding,2025
3776,Employee_3776,Operations,61304.0,Outstanding,2020
3777,Employee_3777,Marketing,62345.0,Needs Improvement,2019
3778,Employee_3778,Product,84300.0,Needs Improvement,2022
3779,Employee_3779,Sales,79259.0,Exceeds Expectations,2024
3780,Employee_3780,HR,143553.0,Meets Expectations,2022
3781,Employee_3781,Product,70352.0,Needs Improvement,2022
3782,Employee_3782,Finance,88365.0,Exceeds Expectations,2018
3783,Employee_3783,Marketing,74446.0,Outstanding,2024
3784,Employee_3784,Marketing,57336.0,Meets Expectations,2020
3785,Employee_3785,HR,117032.0,Exceeds Expectations,2022
3786,Employee_3786,Operations,130415.0,Needs Improvement,2023
3787,Employee_3787,Engineering,62521.0,Outstanding,2018
3788,Employee_3788,Finance,126707.0,Exceeds Expectations,2019
3789,Employee_3789,Engineering,78481.0,Outstanding,2022
3790,Employee_3790,Sales,73474.0,Outstanding,2025
3791,Employee_3791,Engineering,101760.0,Needs Improvement,2022
3792,Employee_3792,Operations,110718.0,Needs Improvement,2018
3793,Employee_3793,Operations,99629.0,Needs Improvement,2020
3794,Employee_3794,Marketing,100232.0,Outstanding,2023
3795,Employee_3795,Sales,141544.0,Meets Expectations,2025
3796,Employee_3796,Operations,122169.0,Meets Expectations,2019
3797,Employee_3797,Sales,105669.0,Meets Expectations,2025
3798,Employee_3798,HR,133021.0,Meets Expectations,2022
3799,Employee_3799,Product,124184.0,Needs Improvement,2020
3800,Employee_3800,HR,102945.0,Outstanding,2024
3801,Employee_3801,Engineering,68140.0,Exceeds Expectations,2023
3802,Employee_3802,HR,138457.0,Meets Expectations,2024
3803,Employee_3803,Operations,69357.0,Meets Expectations,2023
3804,Employee_3804,Finance,123673.0,Needs Improvement,2019
3805,Employee_3805,HR,,Meets Expectations,2021
3806,Employee_3806,Sales,131943.0,Needs Improvement,2023
3807,Employee_3807,Engineering,133258.0,Exceeds Expectations,2021
3808,Employee_3808,Engineering,67924.0,Outstanding,2024
3809,Employee_3809,Engineering,124286.0,Meets Expectations,2023
3810,Employee_3810,Sales,129071.0,Meets Expectations,2019
3811,Employee_3811,Operations,112326.0,Outstanding,2018
3812,Employee_3812,HR,85651.0,Meets Expectations,2019
3813,Employee_3813,Finance,125202.0,Outstanding,2019
3814,Employee_3814,Operations,103777.0,Exceeds Expectations,2018
3815,Employee_3815,Product,71994.0,Outstanding,2018
3816,Employee_3816,Finance,122263.0,Outstanding,2020
3817,Employee_3817,Marketing,114634.0,Outstanding,2023
3818,Employee_3818,Marketing,65800.0,Exceeds Expectations,2024
3819,Employee_3819,Engineering,92823.0,Exceeds Expectations,2020
3820,Employee_3820,Product,118878.0,Outstanding,2018
3821,Employee_3821,Operations,73708.0,Outstanding,2021
3822,Employee_3822,Sales,67819.0,Outstanding,2024
3823,Employee_3823,Operations,129905.0,Outstanding,2021
3824,Employee_3824,HR,118870.0,Outstanding,2019
3825,Employee_3825,Operations,64283.0,Exceeds Expectations,2022
3826,Employee_3826,Finance,85573.0,Meets Expectations,2019
3827,Employee_3827,Engineering,133707.0,Needs Improvement,2019
3828,Employee_3828,HR,85933.0,Needs Improvement,2022
3829,Employee_3829,HR,60774.0,Needs Improvement,2023
3830,Employee_3830,HR,127055.0,Needs Improvement,2018
3831,Employee_3831,Sales,65983.0,Meets Expectations,2021
3832,Employee_3832,Engineering,73133.0,Outstanding,2019
3833,Employee_3833,HR,69939.0,Meets Expectations,2022
3834,Employee_3834,Sales,55781.0,Outstanding,2020
3835,Employee_3835,Finance,111700.0,Needs Improvement,2019
3836,Employee_3836,Engineering,82624.0,Outstanding,2021
3837,Employee_3837,Finance,61823.0,,2018
3838,Employee_3838,HR,73489.0,Outstanding,2019
3839,Employee_3839,Operations,94961.0,Meets Expectations,2019
3840,Employee_3840,Product,84118.0,Needs Improvement,2023
3841,Employee_3841,Operations,,Outstanding,2025
3842,Employee_3842,HR,77263.0,Needs Improvement,2022
3843,Employee_3843,Product,68565.0,Outstanding,2020
3844,Employee_3844,Sales,75354.0,Exceeds Expectations,2020
3845,Employee_3845,Operations,97951.0,,2024
3846,Employee_3846,HR,78648.0,Meets Expectations,2018
3847,Employee_3847,Engineering,105729.0,,2024
3848,Employee_3848,Engineering,96971.0,Needs Improvement,2021
3849,Employee_3849,Marketing,73658.0,Meets Expectations,2018
3850,Employee_3850,Product,76253.0,Exceeds Expectations,2019
3851,Employee_3851,Product,119166.0,Outstanding,2025
3852,Employee_3852,Finance,103563.0,Needs Improvement,2019
3853,Employee_3853,HR,81390.0,Needs Improvement,2020
3854,Employee_3854,Product,143664.0,Outstanding,2021
3855,Employee_3855,Finance,106578.0,Needs Improvement,2022
3856,Employee_3856,Marketing,134025.0,Exceeds Expectations,2021
3857,Employee_3857,Operations,87658.0,Needs Improvement,2019
3858,Employee_3858,HR,61852.0,Needs Improvement,2022
3859,Employee_3859,Product,57551.0,Meets Expectations,2021
3860,Employee_3860,Finance,126947.0,Needs Improvement,2025
3861,Employee_3861,Sales,116001.0,Needs Improvement,2025
3862,Employee_3862,Engineering,104159.0,Needs Improvement,2021
3863,Employee_3863,Product,106707.0,Exceeds Expectations,2022
3864,Employee_3864,HR,88243.0,Outstanding,2019
3865,Employee_3865,Operations,76800.0,Outstanding,2021
3866,Employee_3866,Product,130939.0,Exceeds Expectations,2022
3867,Employee_3867,Operations,112828.0,Needs Improvement,2023
3868,Employee_3868,Engineering,62239.0,Exceeds Expectations,2025
3869,Employee_3869,HR,61710.0,Outstanding,2023
3870,Employee_3870,Operations,76384.0,Meets Expectations,2019
3871,Employee_3871,Finance,76038.0,Needs Improvement,2022
3872,Employee_3872,Marketing,95846.0,Exceeds Expectations,2023
3873,Employee_3873,Operations,142983.0,Exceeds Expectations,2022
3874,Employee_3874,Operations,122821.0,Exceeds Expectations,2021
3875,Employee_3875,Finance,92991.0,Outstanding,2019
3876,Employee_3876,Marketing,134057.0,Outstanding,2023
3877,Employee_3877,Product,61971.0,Exceeds Expectations,2024
3878,Employee_3878,HR,84139.0,Outstanding,2021
3879,Employee_3879,Product,140445.0,Needs Improvement,2025
3880,Employee_3880,Marketing,132067.0,Meets Expectations,2024
3881,Employee_3881,Finance,135257.0,Meets Expectations,2024
3882,Employee_3882,Operations,139742.0,Outstanding,2018
3883,Employee_3883,Sales,92711.0,Needs Improvement,2018
3884,Employee_3884,Operations,61530.0,Meets Expectations,2019
3885,Employee_3885,Marketing,66116.0,Exceeds Expectations,2023
3886,Employee_3886,Operations,120794.0,Needs Improvement,2023
3887,Employee_3887,Finance,55282.0,Needs Improvement,2023
3888,Employee_3888,Operations,134473.0,Outstanding,2022
3889,Employee_3889,HR,56898.0,Exceeds Expectations,2021
3890,Employee_3890,Engineering,59135.0,Outstanding,2023
3891,Employee_3891,Finance,61629.0,Outstanding,2021
3892,Employee_3892,HR,140120.0,Meets Expectations,2019
3893,Employee_3893,Engineering,144087.0,Needs Improvement,2024
3894,Employee_3894,HR,120031.0,Needs Improvement,2023
3895,Employee_3895,Engineering,88380.0,Outstanding,2019
3896,Employee_3896,HR,72071.0,Exceeds Expectations,2023
3897,Employee_3897,HR,75074.0,Meets Expectations,2018
3898,Employee_3898,Operations,,,2020
3899,Employee_3899,Engineering,94901.0,Outstanding,2019
3900,Employee_3900,Marketing,66205.0,Meets Expectations,2023
3901,Employee_3901,Marketing,110661.0,Exceeds Expectations,2025
3902,Employee_3902,Finance,60906.0,Exceeds Expectations,2020
3903,Employee_3903,Engineering,57591.0,Exceeds Expectations,2019
3904,Employee_3904,Operations,117987.0,Exceeds Expectations,2025
3905,Employee_3905,Marketing,118370.0,Needs Improvement,2025
3906,Employee_3906,HR,135685.0,Meets Expectations,2022
3907,Employee_3907,Finance,109400.0,Outstanding,2025
3908,Employee_3908,Product,80150.0,Needs Improvement,2023
3909,Employee_3909,Product,86852.0,Needs Improvement,2022
3910,Employee_3910,Marketing,97870.0,Exceeds Expectations,2018
3911,Employee_3911,Product,107756.0,Outstanding,2023
3912,Employee_3912,Engineering,111481.0,Exceeds Expectations,2024
3913,Employee_3913,Product,56283.0,Outstanding,2025
3914,Employee_3914,Engineering,88691.0,Outstanding,2018
3915,Employee_3915,Finance,56125.0,Exceeds Expectations,2020
3916,Employee_3916,Sales,122065.0,Needs Improvement,2019
3917,Employee_3917,HR,81170.0,Exceeds Expectations,2025
3918,Employee_3918,Operations,63438.0,Outstanding,2021
3919,Employee_3919,Engineering,75095.0,Outstanding,2018
3920,Employee_3920,Finance,71154.0,Meets Expectations,2021
3921,Employee_3921,Engineering,63004.0,Exceeds Expectations,2025
3922,Employee_3922,HR,64752.0,Exceeds Expectations,2021
3923,Employee_3923,HR,110426.0,Exceeds Expectations,2025
3924,Employee_3924,Operations,81819.0,Needs Improvement,2019
3925,Employee_3925,Finance,79217.0,Outstanding,2020
3926,Employee_3926,Engineering,143708.0,Outstanding,2019
3927,Employee_3927,Engineering,87994.0,Needs Improvement,2023
3928,Employee_3928,Operations,70036.0,Needs Improvement,2018
3929,Employee_3929,Product,132275.0,Outstanding,2021
3930,Employee_3930,Marketing,104416.0,Needs Improvement,2019
3931,Employee_3931,Finance,64587.0,Meets Expectations,2025
3932,Employee_3932,Product,55645.0,Meets Expectations,2019
3933,Employee_3933,Operations,85930.0,Meets Expectations,2019
3934,Employee_3934,HR,136835.0,Meets Expectations,2018
3935,Employee_3935,Sales,,Exceeds Expectations,2020
3936,Employee_3936,Sales,142489.0,Meets Expectations,2024
3937,Employee_3937,Finance,107142.0,Needs Improvement,2019
3938,Employee_3938,HR,81475.0,Needs Improvement,2018
3939,Employee_3939,Product,73888.0,Meets Expectations,2021
3940,Employee_3940,Engineering,98732.0,Outstanding,2025
3941,Employee_3941,Engineering,136623.0,Outstanding,2023
3942,Employee_3942,Finance,101305.0,Meets Expectations,2024
3943,Employee_3943,Operations,101037.0,,2022
3944,Employee_3944,Operations,64346.0,Meets Expectations,2024
3945,Employee_3945,HR,55587.0,Needs Improvement,2025
3946,Employee_3946,Operations,67763.0,Meets Expectations,2024
3947,Employee_3947,Finance,114165.0,Meets Expectations,2025
3948,Employee_3948,Sales,124615.0,Needs Improvement,2018
3949,Employee_3949,Operations,91116.0,Needs Improvement,2022
3950,Employee_3950,Finance,140751.0,Exceeds Expectations,2019
3951,Employee_3951,Finance,80556.0,Needs Improvement,2019
3952,Employee_3952,Operations,114042.0,Outstanding,2024
3953,Employee_3953,Operations,73099.0,Outstanding,2018
3954,Employee_3954,Product,100096.0,Outstanding,2022
3955,Employee_3955,Marketing,126986.0,Outstanding,2019
3956,Employee_3956,Product,68230.0,Meets Expectations,2021
3957,Employee_3957,HR,84009.0,Exceeds Expectations,2020
3958,Employee_3958,Marketing,125969.0,Outstanding,2020
3959,Employee_3959,HR,88866.0,Outstanding,2019
3960,Employee_3960,Marketing,139246.0,Needs Improvement,2022
3961,Employee_3961,HR,131975.0,Exceeds Expectations,2023
3962,Employee_3962,Sales,96855.0,Exceeds Expectations,2019
3963,Employee_3963,HR,136557.0,Exceeds Expectations,2023
3964,Employee_3964,Product,61416.0,Outstanding,2023
3965,Employee_3965,Product,127516.0,Needs Improvement,2025
3966,Employee_3966,Operations,110915.0,Needs Improvement,2025
3967,Employee_3967,Sales,73058.0,Outstanding,2022
3968,Employee_3968,Engineering,131637.0,Needs Improvement,2023
3969,Employee_3969,Engineering,95718.0,Exceeds Expectations,2021
3970,Employee_3970,Finance,87602.0,Outstanding,2022
